ID	Amount
1880	3049.456457
1883	3049.456457
1884	3049.456457
1886	3049.456457
1888	3049.456457
1889	3049.456457
1892	3049.456457
1901	3049.456457
1902	3049.456457
1906	3049.456457
1914	3049.456457
1915	3049.456457
1922	3049.456457
1924	3049.456457
1926	3049.456457
1928	3049.456457
1929	3049.456457
1931	3049.456457
1934	3049.456457
1940	3049.456457
1943	3049.456457
1947	3049.456457
1949	3049.456457
1950	3049.456457
1951	3049.456457
1964	3049.456457
1966	3049.456457
1970	3049.456457
1972	3049.456457
1973	3049.456457
1977	3049.456457
1978	3049.456457
1980	3049.456457
1982	3049.456457
1984	3049.456457
1990	3049.456457
1998	3049.456457
2000	3049.456457
2003	3049.456457
2004	3049.456457
2005	3049.456457
2006	3049.456457
2007	3049.456457
2008	3049.456457
2013	3049.456457
2014	3049.456457
2015	3049.456457
2017	3049.456457
2019	3049.456457
2025	3049.456457
2030	3049.456457
2032	3049.456457
2035	3049.456457
2036	3049.456457
2042	3049.456457
2049	3049.456457
2055	3049.456457
2056	3049.456457
2057	3049.456457
2058	3049.456457
2060	3049.456457
2062	3049.456457
2063	3049.456457
2064	3049.456457
2065	3049.456457
2070	3049.456457
2075	3049.456457
2079	3049.456457
2081	3049.456457
2082	3049.456457
2088	3049.456457
2089	3049.456457
2091	3049.456457
2092	3049.456457
2093	3049.456457
2094	3049.456457
2095	3049.456457
2101	3049.456457
2105	3049.456457
2109	3049.456457
2110	3049.456457
2117	3049.456457
2121	3049.456457
2126	3049.456457
2128	3049.456457
2130	3049.456457
2141	3049.456457
2146	3049.456457
2147	3049.456457
2148	3049.456457
2149	3049.456457
2151	3049.456457
2152	3049.456457
2157	3049.456457
2159	3049.456457
2160	3049.456457
2162	3049.456457
2163	3049.456457
2166	3049.456457
2168	3049.456457
2173	3049.456457
2174	3049.456457
2176	3049.456457
2182	3049.456457
2191	3049.456457
2194	3049.456457
2202	3049.456457
2203	3049.456457
2207	3049.456457
2210	3049.456457
2211	3049.456457
2213	3049.456457
2216	3049.456457
2217	3049.456457
2221	3049.456457
2222	3049.456457
2223	3049.456457
2225	3049.456457
2226	3049.456457
2232	3049.456457
2233	3049.456457
2239	3049.456457
2243	3049.456457
2256	3049.456457
2257	3049.456457
2267	3049.456457
2269	3049.456457
2271	3049.456457
2274	3049.456457
2281	3049.456457
2287	3049.456457
2288	3049.456457
2293	3049.456457
2297	3049.456457
2299	3049.456457
2309	3049.456457
2310	3049.456457
2311	3049.456457
2316	3049.456457
2319	3049.456457
2320	3049.456457
2321	3049.456457
2323	3049.456457
2327	3049.456457
2329	3049.456457
2332	3049.456457
2334	3049.456457
2335	3049.456457
2337	3049.456457
2338	3049.456457
2341	3049.456457
2364	3049.456457
2365	3049.456457
2366	3049.456457
2369	3049.456457
2372	3049.456457
2374	3049.456457
2375	3049.456457
2377	3049.456457
2378	3049.456457
2379	3049.456457
2382	3049.456457
2386	3049.456457
2389	3049.456457
2390	3049.456457
2397	3049.456457
2398	3049.456457
2401	3049.456457
2406	3049.456457
2409	3049.456457
2412	3049.456457
2414	3049.456457
2416	3049.456457
2419	3049.456457
2420	3049.456457
2423	3049.456457
2425	3049.456457
2426	3049.456457
2427	3049.456457
2430	3049.456457
2438	3049.456457
2439	3049.456457
2440	3049.456457
2444	3049.456457
2452	3049.456457
2455	3049.456457
2462	3049.456457
2463	3049.456457
2464	3049.456457
2469	3049.456457
2471	3049.456457
2473	3049.456457
2474	3049.456457
2475	3049.456457
2476	3049.456457
2482	3049.456457
2486	3049.456457
2488	3049.456457
2493	3049.456457
2494	3049.456457
2498	3049.456457
2504	3049.456457
2505	3049.456457
2506	3049.456457
2507	3049.456457
2509	3049.456457
2511	3049.456457
2513	3049.456457
2520	3049.456457
2521	3049.456457
2525	3049.456457
2529	3049.456457
2530	3049.456457
2531	3049.456457
2532	3049.456457
2540	3049.456457
2541	3049.456457
2542	3049.456457
2545	3049.456457
2547	3049.456457
2549	3049.456457
2550	3049.456457
2551	3049.456457
2553	3049.456457
2554	3049.456457
2556	3049.456457
2557	3049.456457
2560	3049.456457
2567	3049.456457
2568	3049.456457
2569	3049.456457
2571	3049.456457
2573	3049.456457
2574	3049.456457
2575	3049.456457
2584	3049.456457
2586	3049.456457
2593	3049.456457
2601	3049.456457
2611	3049.456457
2612	3049.456457
2615	3049.456457
2616	3049.456457
2623	3049.456457
2632	3049.456457
2635	3049.456457
2636	3049.456457
2642	3049.456457
2645	3049.456457
2648	3049.456457
2652	3049.456457
2653	3049.456457
2660	3049.456457
2663	3049.456457
2664	3049.456457
2666	3049.456457
2668	3049.456457
2670	3049.456457
2677	3049.456457
2678	3049.456457
2684	3049.456457
2686	3049.456457
2692	3049.456457
2696	3049.456457
2701	3049.456457
2708	3049.456457
2715	3049.456457
2716	3049.456457
2719	3049.456457
2720	3049.456457
2722	3049.456457
2723	3049.456457
2727	3049.456457
2729	3049.456457
2732	3049.456457
2733	3049.456457
2734	3049.456457
2737	3049.456457
2738	3049.456457
2745	3049.456457
2746	3049.456457
2748	3049.456457
2749	3049.456457
2750	3049.456457
2751	3049.456457
2752	3049.456457
2761	3049.456457
2768	3049.456457
2769	3049.456457
2771	3049.456457
2776	3049.456457
2787	3049.456457
2790	3049.456457
2791	3049.456457
2792	3049.456457
2796	3049.456457
2801	3049.456457
2803	3049.456457
2805	3049.456457
2812	3049.456457
2813	3049.456457
2814	3049.456457
2815	3049.456457
2816	3049.456457
2819	3049.456457
2820	3049.456457
2821	3049.456457
2826	3049.456457
2830	3049.456457
2837	3049.456457
2840	3049.456457
2842	3049.456457
2844	3049.456457
2845	3049.456457
2846	3049.456457
2847	3049.456457
2849	3049.456457
2854	3049.456457
2855	3049.456457
2861	3049.456457
2862	3049.456457
2863	3049.456457
2866	3049.456457
2867	3049.456457
2868	3049.456457
2869	3049.456457
2870	3049.456457
2875	3049.456457
2880	3049.456457
2881	3049.456457
2883	3049.456457
2884	3049.456457
2885	3049.456457
2889	3049.456457
2890	3049.456457
2893	3049.456457
2895	3049.456457
2897	3049.456457
2906	3049.456457
2909	3049.456457
2920	3049.456457
2921	3049.456457
2922	3049.456457
2926	3049.456457
2927	3049.456457
2929	3049.456457
2933	3049.456457
2934	3049.456457
2937	3049.456457
2938	3049.456457
2942	3049.456457
2944	3049.456457
2945	3049.456457
2949	3049.456457
2951	3049.456457
2952	3049.456457
2954	3049.456457
2969	3049.456457
2983	3049.456457
2987	3049.456457
2988	3049.456457
2989	3049.456457
2991	3049.456457
2993	3049.456457
2996	3049.456457
3002	3049.456457
3004	3049.456457
3006	3049.456457
3008	3049.456457
3009	3049.456457
3015	3049.456457
3016	3049.456457
3019	3049.456457
3028	3049.456457
3034	3049.456457
3037	3049.456457
3038	3049.456457
3040	3049.456457
3043	3049.456457
3051	3049.456457
3052	3049.456457
3053	3049.456457
3054	3049.456457
3058	3049.456457
3062	3049.456457
3063	3049.456457
3068	3049.456457
3072	3049.456457
3082	3049.456457
3085	3049.456457
3086	3049.456457
3088	3049.456457
3094	3049.456457
3096	3049.456457
3103	3049.456457
3111	3049.456457
3114	3049.456457
3115	3049.456457
3117	3049.456457
3122	3049.456457
3123	3049.456457
3125	3049.456457
3130	3049.456457
3135	3049.456457
3136	3049.456457
3139	3049.456457
3140	3049.456457
3143	3049.456457
3147	3049.456457
3148	3049.456457
3149	3049.456457
3155	3049.456457
3157	3049.456457
3162	3049.456457
3170	3049.456457
3174	3049.456457
3182	3049.456457
3183	3049.456457
3184	3049.456457
3186	3049.456457
3189	3049.456457
3190	3049.456457
3196	3049.456457
3198	3049.456457
3200	3049.456457
3206	3049.456457
3209	3049.456457
3211	3049.456457
3212	3049.456457
3213	3049.456457
3218	3049.456457
3222	3049.456457
3224	3049.456457
3227	3049.456457
3228	3049.456457
3234	3049.456457
3235	3049.456457
3239	3049.456457
3240	3049.456457
3243	3049.456457
3248	3049.456457
3249	3049.456457
3251	3049.456457
3255	3049.456457
3256	3049.456457
3257	3049.456457
3259	3049.456457
3262	3049.456457
3264	3049.456457
3280	3049.456457
3281	3049.456457
3284	3049.456457
3285	3049.456457
3290	3049.456457
3291	3049.456457
3294	3049.456457
3300	3049.456457
3301	3049.456457
3303	3049.456457
3307	3049.456457
3309	3049.456457
3318	3049.456457
3320	3049.456457
3323	3049.456457
3327	3049.456457
3330	3049.456457
3333	3049.456457
3337	3049.456457
3342	3049.456457
3362	3049.456457
3366	3049.456457
3367	3049.456457
3371	3049.456457
3386	3049.456457
3392	3049.456457
3393	3049.456457
3399	3049.456457
3401	3049.456457
3408	3049.456457
3411	3049.456457
3414	3049.456457
3418	3049.456457
3434	3049.456457
3437	3049.456457
3438	3049.456457
3441	3049.456457
3442	3049.456457
3445	3049.456457
3450	3049.456457
3461	3049.456457
3462	3049.456457
3464	3049.456457
3469	3049.456457
3470	3049.456457
3471	3049.456457
3476	3049.456457
3478	3049.456457
3484	3049.456457
3485	3049.456457
3487	3049.456457
3488	3049.456457
3491	3049.456457
3492	3049.456457
3496	3049.456457
3500	3049.456457
3503	3049.456457
3506	3049.456457
3511	3049.456457
3512	3049.456457
3516	3049.456457
3520	3049.456457
3523	3049.456457
3524	3049.456457
3528	3049.456457
3530	3049.456457
3531	3049.456457
3533	3049.456457
3535	3049.456457
3539	3049.456457
3540	3049.456457
3541	3049.456457
3545	3049.456457
3550	3049.456457
3554	3049.456457
3556	3049.456457
3557	3049.456457
3561	3049.456457
3563	3049.456457
3564	3049.456457
3569	3049.456457
3570	3049.456457
3575	3049.456457
3582	3049.456457
3590	3049.456457
3592	3049.456457
3594	3049.456457
3605	3049.456457
3614	3049.456457
3619	3049.456457
3621	3049.456457
3623	3049.456457
3624	3049.456457
3630	3049.456457
3638	3049.456457
3640	3049.456457
3641	3049.456457
3645	3049.456457
3647	3049.456457
3651	3049.456457
3657	3049.456457
3659	3049.456457
3661	3049.456457
3664	3049.456457
3669	3049.456457
3671	3049.456457
3672	3049.456457
3673	3049.456457
3675	3049.456457
3677	3049.456457
3679	3049.456457
3691	3049.456457
3692	3049.456457
3696	3049.456457
3697	3049.456457
3703	3049.456457
3711	3049.456457
3717	3049.456457
3720	3049.456457
3722	3049.456457
3723	3049.456457
3738	3049.456457
3741	3049.456457
3748	3049.456457
3749	3049.456457
3750	3049.456457
3751	3049.456457
3756	3049.456457
3758	3049.456457
3759	3049.456457
3765	3049.456457
3766	3049.456457
3768	3049.456457
3770	3049.456457
3775	3049.456457
3778	3049.456457
3782	3049.456457
3786	3049.456457
3789	3049.456457
3791	3049.456457
3799	3049.456457
3801	3049.456457
3811	3049.456457
3812	3049.456457
3815	3049.456457
3816	3049.456457
3819	3049.456457
3823	3049.456457
3826	3049.456457
3831	3049.456457
3832	3049.456457
3833	3049.456457
3844	3049.456457
3845	3049.456457
3846	3049.456457
3858	3049.456457
3859	3049.456457
3866	3049.456457
3867	3049.456457
3868	3049.456457
3870	3049.456457
3872	3049.456457
3876	3049.456457
3877	3049.456457
3878	3049.456457
3884	3049.456457
3888	3049.456457
3889	3049.456457
3892	3049.456457
3898	3049.456457
3903	3049.456457
3906	3049.456457
3909	3049.456457
3913	3049.456457
3919	3049.456457
3923	3049.456457
3925	3049.456457
3930	3049.456457
3932	3049.456457
3933	3049.456457
3934	3049.456457
3945	3049.456457
3947	3049.456457
3949	3049.456457
3968	3049.456457
3970	3049.456457
3975	3049.456457
3978	3049.456457
3980	3049.456457
3983	3049.456457
3995	3049.456457
4000	3049.456457
4007	3049.456457
4010	3049.456457
4011	3049.456457
4014	3049.456457
4022	3049.456457
4026	3049.456457
4029	3049.456457
4030	3049.456457
4034	3049.456457
4036	3049.456457
4037	3049.456457
4043	3049.456457
4044	3049.456457
4045	3049.456457
4048	3049.456457
4050	3049.456457
4062	3049.456457
4064	3049.456457
4069	3049.456457
4070	3049.456457
4071	3049.456457
4072	3049.456457
4078	3049.456457
4084	3049.456457
4087	3049.456457
4093	3049.456457
4094	3049.456457
4095	3049.456457
4096	3049.456457
4106	3049.456457
4108	3049.456457
4109	3049.456457
4112	3049.456457
4114	3049.456457
4122	3049.456457
4123	3049.456457
4125	3049.456457
4127	3049.456457
4129	3049.456457
4130	3049.456457
4133	3049.456457
4136	3049.456457
4137	3049.456457
4138	3049.456457
4139	3049.456457
4145	3049.456457
4146	3049.456457
4149	3049.456457
4151	3049.456457
4153	3049.456457
4160	3049.456457
4163	3049.456457
4170	3049.456457
4172	3049.456457
4173	3049.456457
4174	3049.456457
4184	3049.456457
4191	3049.456457
4192	3049.456457
4200	3049.456457
4201	3049.456457
4203	3049.456457
4209	3049.456457
4211	3049.456457
4213	3049.456457
4214	3049.456457
4215	3049.456457
4216	3049.456457
4218	3049.456457
4220	3049.456457
4222	3049.456457
4224	3049.456457
4230	3049.456457
4232	3049.456457
4238	3049.456457
4240	3049.456457
4241	3049.456457
4242	3049.456457
4245	3049.456457
4253	3049.456457
4254	3049.456457
4258	3049.456457
4259	3049.456457
4262	3049.456457
4263	3049.456457
4266	3049.456457
4270	3049.456457
4276	3049.456457
4280	3049.456457
4287	3049.456457
4289	3049.456457
4293	3049.456457
4296	3049.456457
4298	3049.456457
4300	3049.456457
4304	3049.456457
4308	3049.456457
4313	3049.456457
4322	3049.456457
4324	3049.456457
4327	3049.456457
4328	3049.456457
4333	3049.456457
4335	3049.456457
4336	3049.456457
4338	3049.456457
4341	3049.456457
4342	3049.456457
4343	3049.456457
4349	3049.456457
4351	3049.456457
4356	3049.456457
4357	3049.456457
4361	3049.456457
4362	3049.456457
4365	3049.456457
4366	3049.456457
4369	3049.456457
4370	3049.456457
4373	3049.456457
4375	3049.456457
4381	3049.456457
4390	3049.456457
4391	3049.456457
4392	3049.456457
4401	3049.456457
4404	3049.456457
4406	3049.456457
4407	3049.456457
4409	3049.456457
4414	3049.456457
4415	3049.456457
4416	3049.456457
4421	3049.456457
4424	3049.456457
4426	3049.456457
4427	3049.456457
4432	3049.456457
4433	3049.456457
4434	3049.456457
4436	3049.456457
4440	3049.456457
4442	3049.456457
4444	3049.456457
4445	3049.456457
4446	3049.456457
4447	3049.456457
4449	3049.456457
4452	3049.456457
4453	3049.456457
4455	3049.456457
4460	3049.456457
4465	3049.456457
4467	3049.456457
4469	3049.456457
4472	3049.456457
4476	3049.456457
4478	3049.456457
4479	3049.456457
4482	3049.456457
4485	3049.456457
4488	3049.456457
4489	3049.456457
4490	3049.456457
4491	3049.456457
4499	3049.456457
4500	3049.456457
4502	3049.456457
4504	3049.456457
4505	3049.456457
4507	3049.456457
4511	3049.456457
4518	3049.456457
4519	3049.456457
4523	3049.456457
4525	3049.456457
4526	3049.456457
4533	3049.456457
4538	3049.456457
4539	3049.456457
4540	3049.456457
4541	3049.456457
4546	3049.456457
4547	3049.456457
4555	3049.456457
4556	3049.456457
4559	3049.456457
4564	3049.456457
4571	3049.456457
4576	3049.456457
4578	3049.456457
4579	3049.456457
4580	3049.456457
4581	3049.456457
4582	3049.456457
4583	3049.456457
4586	3049.456457
4590	3049.456457
4591	3049.456457
4598	3049.456457
4599	3049.456457
4602	3049.456457
4607	3049.456457
4608	3049.456457
4610	3049.456457
4612	3049.456457
4613	3049.456457
4624	3049.456457
4627	3049.456457
4628	3049.456457
4630	3049.456457
4634	3049.456457
4638	3049.456457
4640	3049.456457
4641	3049.456457
4645	3049.456457
4648	3049.456457
4649	3049.456457
4651	3049.456457
4652	3049.456457
4655	3049.456457
4664	3049.456457
4666	3049.456457
4667	3049.456457
4676	3049.456457
4677	3049.456457
4682	3049.456457
4683	3049.456457
4687	3049.456457
4689	3049.456457
4692	3049.456457
4700	3049.456457
4705	3049.456457
4706	3049.456457
4709	3049.456457
4714	3049.456457
4716	3049.456457
4722	3049.456457
4726	3049.456457
4727	3049.456457
4729	3049.456457
4730	3049.456457
4733	3049.456457
4734	3049.456457
4735	3049.456457
4739	3049.456457
4742	3049.456457
4743	3049.456457
4744	3049.456457
4748	3049.456457
4751	3049.456457
4757	3049.456457
4760	3049.456457
4761	3049.456457
4762	3049.456457
4763	3049.456457
4764	3049.456457
4768	3049.456457
4771	3049.456457
4773	3049.456457
4774	3049.456457
4785	3049.456457
4793	3049.456457
4795	3049.456457
4797	3049.456457
4805	3049.456457
4809	3049.456457
4811	3049.456457
4812	3049.456457
4813	3049.456457
4818	3049.456457
4821	3049.456457
4822	3049.456457
4827	3049.456457
4829	3049.456457
4833	3049.456457
4834	3049.456457
4837	3049.456457
4844	3049.456457
4849	3049.456457
4850	3049.456457
4851	3049.456457
4852	3049.456457
4855	3049.456457
4857	3049.456457
4861	3049.456457
4864	3049.456457
4866	3049.456457
4867	3049.456457
4868	3049.456457
4875	3049.456457
4876	3049.456457
4878	3049.456457
4879	3049.456457
4882	3049.456457
4885	3049.456457
4893	3049.456457
4896	3049.456457
4897	3049.456457
4904	3049.456457
4906	3049.456457
4915	3049.456457
4916	3049.456457
4922	3049.456457
4926	3049.456457
4927	3049.456457
4928	3049.456457
4929	3049.456457
4930	3049.456457
4932	3049.456457
4934	3049.456457
4935	3049.456457
4936	3049.456457
4946	3049.456457
4948	3049.456457
4952	3049.456457
4954	3049.456457
4955	3049.456457
4956	3049.456457
4960	3049.456457
4962	3049.456457
4964	3049.456457
4971	3049.456457
4972	3049.456457
4973	3049.456457
4977	3049.456457
4985	3049.456457
4994	3049.456457
4997	3049.456457
5003	3049.456457
5006	3049.456457
5010	3049.456457
5019	3049.456457
5020	3049.456457
5025	3049.456457
5026	3049.456457
5028	3049.456457
5030	3049.456457
5032	3049.456457
5033	3049.456457
5040	3049.456457
5044	3049.456457
5046	3049.456457
5047	3049.456457
5048	3049.456457
5051	3049.456457
5052	3049.456457
5054	3049.456457
5055	3049.456457
5057	3049.456457
5061	3049.456457
5064	3049.456457
5065	3049.456457
5073	3049.456457
5075	3049.456457
5078	3049.456457
5081	3049.456457
5083	3049.456457
5085	3049.456457
5086	3049.456457
5087	3049.456457
5092	3049.456457
5093	3049.456457
5096	3049.456457
5101	3049.456457
5104	3049.456457
5108	3049.456457
5109	3049.456457
5110	3049.456457
5111	3049.456457
5116	3049.456457
5125	3049.456457
5129	3049.456457
5138	3049.456457
5139	3049.456457
5140	3049.456457
5145	3049.456457
5152	3049.456457
5155	3049.456457
5157	3049.456457
5158	3049.456457
5161	3049.456457
5162	3049.456457
5163	3049.456457
5176	3049.456457
5178	3049.456457
5181	3049.456457
5182	3049.456457
